query,time,httpCalls,completeness,soundness,errors
query_10292,12.745,305,1.00,1.00,0
query_10293,8.261,135,1.00,1.00,0
query_10295,1.096,13,1.00,1.00,0
query_10297,18.176,277,1.00,1.00,0
query_10298,7.531,106,1.00,1.00,0
query_10299,5.94,85,1.00,0,0
query_102,12.542,222,1.00,1.00,0
query_10300,0.25,0,1.00,1.00,0
query_10301,24.727,429,1.00,1.00,0
query_10302,10.971,193,0.00,1.00,0
query_10303,0.405,1,1.00,1.00,0
query_10304,22.086,428,1.00,1.00,0
query_10307,4.634,82,1.00,1.00,0
query_10308,12.1,251,1.00,1.00,0
query_10309,0.403,1,1.00,1.00,0
query_1030,3.612,46,1.00,1.00,0
query_10310,3.816,63,1.00,1.00,0
query_10311,0.629,1,1.00,1.00,0
query_10313,0.981,1,1.00,1.00,0
query_10314,1.789,28,1.00,1.00,0
query_10315,4.814,79,1.00,1.00,0
query_10316,4.321,57,1.00,1.00,0
query_10317,16.192,229,1.00,1.00,0
query_10318,15.64,347,0.00,1.00,0
query_10319,1.223,14,1.00,1.00,0
query_1031,6.931,129,1.00,1.00,0
query_10320,0.365,0,1.00,1.00,0
query_10322,4.295,82,1.00,1.00,0
query_10323,7.455,133,1.00,1.00,0
query_10324,26.36,457,0.00,1.00,0
query_10326,0.728,4,1.00,1.00,0
query_10327,11.32,232,1.00,1.00,0
query_1032,9.091,237,1.00,1.00,0
query_10330,8.337,151,1.00,1.00,0
query_10331,6.55,96,0,0,0
query_10332,5.733,125,1.00,1.00,0
query_10335,3.899,76,1.00,1.00,0
query_10337,0.39,0,1.00,1.00,0
query_10338,0.752,0,1.00,1.00,0
query_10339,0.799,8,1.00,1.00,0
query_1033,1.284,11,1.00,1.00,0
query_10340,5.523,112,1.00,1.00,0
query_10341,2.05,25,1.00,1.00,0
query_10343,4.985,83,1.00,1.00,0
query_10344,1.92,23,1.00,1.00,0
query_10345,15.357,431,1.00,1.00,0
query_10346,0.682,5,1.00,1.00,0
