query,time,httpCalls,completeness,soundness,errors
query_10286,1.151,2,1.00,1.00,0
query_10287,15.949,107,1.00,1.00,0
query_10288,91.44,590,1.00,1.00,0
query_1028,0.682,1,1.00,1.00,0
query_10291,52.383,297,1.00,1.00,0
query_10292,44.684,305,1.00,1.00,0
query_10293,24.545,135,1.00,1.00,0
query_10295,2.882,13,1.00,1.00,0
query_10297,58.155,277,1.00,1.00,0
query_10298,25.148,106,1.00,1.00,0
query_10299,18.564,85,1.00,1.00,0
query_102,39.535,222,1.00,1.00,0
query_10300,0.343,0,1.00,1.00,0
query_10301,85.52,429,0.00,1.00,0
query_10302,37.611,193,1.00,0,0
query_10303,1.124,1,1.00,1.00,0
query_10304,72.616,428,1.00,1.00,0
query_10307,15.026,82,1.00,1.00,0
query_10308,69.38,251,1.00,1.00,0
query_10309,4.056,1,1.00,1.00,0
query_1030,16.758,46,1.00,1.00,0
query_10310,21.749,63,1.00,1.00,0
query_10311,2.174,1,1.00,1.00,0
query_10313,3.133,1,1.00,1.00,0
query_10314,9.539,28,1.00,1.00,0
query_10315,25.285,79,1.00,1.00,0
query_10316,22.895,57,1.00,1.00,0
query_10317,96.514,229,1.00,1.00,0
query_10318,84.205,347,1.00,1.00,0
query_10319,5.619,14,1.00,1.00,0
query_1031,40.045,129,1.00,1.00,0
query_10320,0.756,0,1.00,1.00,0
query_10322,26.302,82,1.00,1.00,0
query_10323,42.433,133,1.00,1.00,0
query_10324,120.003,352,1.00,0,1
query_10326,2.694,4,1.00,1.00,0
query_10327,76.194,232,0,1.00,0
query_1032,53.559,237,1.00,1.00,0
query_10330,49.926,151,1.00,1.00,0
query_10331,36.497,96,1.00,1.00,0
query_10332,34.651,125,1.00,1.00,0
query_10335,22.375,76,1.00,1.00,0
query_10337,1.539,0,1.00,1.00,0
query_10338,2.334,0,1.00,1.00,0
query_10339,3.245,8,1.00,1.00,0
query_1033,6.559,11,1.00,1.00,0
query_10340,36.979,112,1.00,1.00,0
query_10341,10.636,25,1.00,1.00,0
query_10343,29.551,83,1.00,1.00,0
query_10344,11.44,23,1.00,1.00,0
query_10345,94.937,431,1.00,0,0
query_10346,3.394,5,1.00,1.00,0
