query,time,httpCalls,completeness,soundness,errors
query_10242,5.263,4,1.00,1.00,0
query_10243,87.318,88,1.00,1.00,0
query_10246,2.009,0,1.00,1.00,0
query_10248,71.311,69,1.00,1.00,0
query_10251,1.545,0,1.00,1.00,0
query_10253,120.002,206,.82,.99,1
query_10254,68.272,85,1.00,1.00,0
query_10255,1.915,1,1.00,1.00,0
query_10256,16.61,10,1.00,1.00,0
query_10257,120.003,137,.80,1.00,1
query_10258,2.438,0,1.00,1.00,0
query_10259,52.133,77,1.00,1.00,0
query_1025,4.281,1,1.00,1.00,0
query_10261,2.186,1,1.00,1.00,0
query_10263,120.001,232,.90,.99,1
query_10266,120.003,200,.59,1.00,1
query_10268,120.002,182,.37,1.00,1
query_1026,5.594,5,1.00,1.00,0
query_10271,120.001,179,.37,1.00,1
query_10272,0.96,0,1.00,1.00,0
query_10273,57.238,69,1.00,1.00,0
query_10274,3.305,3,1.00,1.00,0
query_10277,120.005,203,.40,1.00,1
query_10279,2.193,1,1.00,1.00,0
query_1027,29.249,46,1.00,1.00,0
query_10280,10.839,15,1.00,0,0
query_10281,2.155,1,1.00,1.00,0
query_10282,1.704,0,1.00,1.00,0
query_10283,1.618,1,1.00,1.00,0
query_10284,120.003,203,1.00,1.00,1
query_10285,60.481,90,1.00,1.00,0
query_10286,3.242,2,1.00,1.00,0
query_10287,50.829,107,1.00,1.00,0
query_10288,120.003,324,.59,1.00,1
query_1028,2.162,1,1.00,1.00,0
query_10291,120.002,234,.51,1.00,1
query_10292,120.004,299,.92,1.00,1
query_10293,62.036,135,1.00,1.00,0
query_10295,5.846,13,1.00,1.00,0
query_10297,120.003,232,.90,1.00,1
query_10298,60.094,106,1.00,1.00,0
query_10299,42.738,85,1.00,1.00,0
query_102,101.611,222,1.00,1.00,0
query_10300,1.515,0,1.00,1.00,0
query_10301,120.002,223,.39,1.00,1
query_10302,105.483,193,1.00,1.00,0
query_10303,2.118,1,1.00,1.00,0
query_10304,120.002,262,.60,1.00,1
query_10307,36.558,82,1.00,1.00,0
query_10308,120.003,248,0,1.00,1
query_10309,2.493,1,1.00,1.00,0
query_1030,29.596,46,1.00,1.00,0
query_10310,27.844,63,1.00,1.00,0
query_10311,2.152,1,1.00,1.00,0
query_10313,3.536,1,1.00,1.00,0
query_10314,14.231,28,1.00,1.00,0
query_10315,39.048,79,1.00,1.00,0
query_10316,39.833,57,1.00,1.00,0
query_10317,120.001,72,0.00,1.00,1
query_10318,120.004,339,.94,1.00,1
query_10319,8.123,14,1.00,1.00,0
query_1031,57.995,129,1.00,1.00,0
query_10320,1.212,0,1.00,1.00,0
query_10322,39.682,82,1.00,1.00,0
query_10323,58.734,133,1.00,1.00,0
query_10324,120.004,233,.49,1.00,1
query_10326,5.43,4,1.00,1.00,0
query_10327,120.003,228,0,1.00,1
query_1032,92.61,237,1.00,1.00,0
query_10330,124.92,151,0.00,1.00,1
query_10331,100.118,96,1.00,1.00,0
query_10332,91.629,125,1.00,1.00,0
query_10335,47.706,76,1.00,1.00,0
query_10337,2.29,0,1.00,1.00,0
query_10338,3.002,0,1.00,1.00,0
query_10339,8.211,8,1.00,1.00,0
query_1033,13.986,11,1.00,1.00,0
query_10340,79.135,112,1.00,1.00,0
query_10341,24.23,25,1.00,1.00,0
query_10343,78.521,83,1.00,1.00,0
query_10344,23.116,23,1.00,1.00,0
query_10345,120.002,225,.46,1.00,1
query_10346,6.452,5,1.00,1.00,0
