query,time,httpCalls,completeness,soundness,errors
query_10237,27.098,590,1.00,1.00,0
query_10238,15.975,333,1.00,1.00,0
query_1023,24.681,583,1.00,1.00,0
query_10240,15.39,236,1.00,1.00,0
query_10241,50.538,788,1.00,1.00,0
query_10242,0.634,4,1.00,1.00,0
query_10243,5.92,88,1.00,1.00,0
query_10246,0.259,0,1.00,1.00,0
query_10248,5.001,69,1.00,1.00,0
query_10251,0.313,0,1.00,1.00,0
query_10253,10.606,244,.99,.99,0
query_10254,5.773,85,1.00,1.00,0
query_10255,0.484,1,1.00,1.00,0
query_10256,1.101,10,1.00,1.00,0
query_10257,15.88,237,1.00,1.00,0
query_10258,0.435,0,1.00,1.00,0
query_10259,3.84,77,1.00,1.00,0
query_1025,0.791,1,1.00,1.00,0
query_10261,0.392,1,1.00,1.00,0
query_10263,10.33,244,.99,.99,0
query_10266,15.988,258,1.00,1.00,0
query_10268,27.025,465,1.00,1.00,0
query_1026,0.67,5,1.00,1.00,0
query_10271,27.444,508,1.00,1.00,0
query_10272,0.21,0,1.00,1.00,0
query_10273,4.95,69,1.00,1.00,0
query_10274,0.594,3,1.00,1.00,0
query_10277,27.954,478,1.00,1.00,0
query_10279,0.527,1,1.00,1.00,0
query_1027,3.308,46,1.00,1.00,0
query_10280,1.277,15,1.00,1.00,0
query_10281,0.502,1,1.00,1.00,0
query_10282,0.553,0,1.00,1.00,0
query_10283,0.5,1,1.00,1.00,0
query_10284,15.985,237,1.00,1.00,0
query_10285,5.156,90,1.00,1.00,0
query_10286,0.578,2,1.00,1.00,0
query_10287,5.057,107,1.00,1.00,0
query_10288,27.971,590,1.00,1.00,0
query_1028,0.448,1,1.00,1.00,0
query_10291,16.003,297,1.00,1.00,0
query_10292,12.637,305,1.00,1.00,0
query_10293,8.378,135,1.00,1.00,0
query_10295,1.073,13,1.00,1.00,0
query_10297,18.309,277,1.00,1.00,0
query_10298,7.536,106,1.00,1.00,0
query_10299,5.915,85,1.00,1.00,0
query_102,12.526,222,1.00,1.00,0
query_10300,0.273,0,1.00,1.00,0
query_10301,24.767,429,1.00,0,0
query_10302,11.237,193,1.00,1.00,0
query_10303,0.403,1,1.00,1.00,0
query_10304,21.999,428,1.00,1.00,0
query_10307,4.508,82,1.00,1.00,0
query_10308,12.275,251,1.00,1.00,0
query_10309,0.427,1,1.00,1.00,0
query_1030,3.535,46,1.00,1.00,0
query_10310,3.755,63,1.00,1.00,0
query_10311,0.572,1,1.00,1.00,0
query_10313,0.714,1,1.00,1.00,0
query_10314,1.746,28,1.00,1.00,0
query_10315,4.928,79,1.00,1.00,0
query_10316,4.311,57,1.00,1.00,0
query_10317,16.596,229,1.00,1.00,0
query_10318,16.275,347,0.00,1.00,0
query_10319,1.21,14,1.00,1.00,0
query_1031,7.166,129,1.00,1.00,0
query_10320,0.345,0,1.00,1.00,0
query_10322,4.465,82,1.00,1.00,0
query_10323,7.499,133,1.00,1.00,0
query_10324,26.925,457,1.00,1.00,0
query_10326,0.67,4,1.00,1.00,0
query_10327,11.488,232,1.00,1.00,0
query_1032,9.283,237,1.00,1.00,0
query_10330,8.524,151,1.00,1.00,0
query_10331,6.315,96,1.00,1.00,0
query_10332,5.716,125,1.00,1.00,0
query_10335,3.854,76,1.00,1.00,0
query_10337,0.394,0,1.00,1.00,0
query_10338,0.561,0,1.00,1.00,0
query_10339,0.91,8,1.00,1.00,0
query_1033,1.307,11,1.00,1.00,0
query_10340,5.641,112,1.00,1.00,0
query_10341,1.989,25,1.00,1.00,0
query_10343,21.253,83,1.00,1.00,0
query_10344,1.975,23,1.00,1.00,0
query_10345,15.62,431,1.00,1.00,0
query_10346,0.672,5,1.00,1.00,0
